Age,Education,Dependents,Residence_Type,City_Tier,Years_at_Current_Job,Total_Work_Experience,Monthly_Income,Other_Income,Existing_Loans,Existing_Loan_Amount,Monthly_EMI,Debt_to_Income,Savings,Investments,Bank_Balance,Credit_Card_Utilization,Number_of_Bank_Accounts,Number_of_Credit_Cards,Credit_Score,Loan_Defaults,Missed_Payments,Loan_Amount,Loan_Tenure,Interest_Rate,Collateral,Collateral_Value,Loan_to_Value,Total_Debt_Exposure,Marital_Status_Married,Marital_Status_Single,Marital_Status_Widowed,Employment_Type_Private,Employment_Type_Self-Employed,Employment_Type_Skilled Labor,Employment_Type_Unemployed,Tax_Return_Filed_Unknown,Tax_Return_Filed_Yes,Loan_Purpose_Education,Loan_Purpose_Home,Loan_Purpose_Medical,Loan_Purpose_Personal,Loan_Purpose_Vehicle
48,0,1,0,4,8,25,66371,0.0,0,0,0,0.0,736506.0,751142.0,882766.0,22.89,4,1,663.0,0,0,395703,5,11.96,1,793654.0,49.86,395703,0,0,0,0,0,1,0,0,1,0,0,0,1,0
35,3,1,1,1,10,11,136356,34892.0,0,0,0,0.0,1640873.0,238404.0,1802233.0,25.07,2,2,669.0,0,0,420845,2,11.34,0,3135356.0,65.88499999999999,420845,1,0,0,0,1,0,0,0,1,0,0,1,0,0
31,4,1,1,4,1,5,60781,22848.0,1,2352080,30807,50.69,324535.0,42147.0,231124.0,53.91,2,3,453.0,1,2,643968,5,16.18,1,1111583.0,57.93,2996048,1,0,0,1,0,0,0,0,1,0,0,0,0,1
30,0,0,1,1,1,8,51827,0.0,1,3219499,46472,89.67,111207.0,30950.0,96864.0,28.12,1,0,443.0,0,4,1463900,30,15.51,1,2433242.0,60.16,4683399,0,1,0,0,1,0,0,0,1,0,1,0,0,0
36,0,1,1,1,5,12,49624,61000.0,2,2897181,64370,95.0,97979.0,0.0,86426.0,70.02,1,1,363.0,1,4,390759,2,16.68,0,3135356.0,65.88499999999999,3287940,0,1,0,0,0,1,0,0,1,0,0,0,1,0
35,2,3,1,1,6,9,98535,0.0,0,0,0,0.0,271749.0,35686.0,207170.0,24.12,4,2,702.0,0,0,1320847,3,10.3,1,1496495.0,88.26,1320847,1,0,0,1,0,0,0,0,1,0,0,0,1,0
29,2,0,1,3,2,3,43428,0.0,2,2973203,35465,81.66,205173.0,41417.0,106102.0,42.77,2,2,474.0,0,4,237389,3,13.59,0,3135356.0,65.88499999999999,3210592,0,1,0,0,1,0,0,0,0,0,0,0,1,0
27,1,1,1,3,3,3,34842,197129.0,0,0,0,0.0,551271.0,0.0,442658.0,31.52,2,1,661.0,0,0,2270747,20,11.97,1,2459596.0,92.32,2270747,1,0,0,1,0,0,0,0,1,0,1,0,0,0
29,2,0,0,3,2,3,58401,0.0,2,4292494,47038,80.54,118448.0,0.0,82656.0,50.57,2,0,495.0,0,1,2747432,20,13.6,1,4649180.0,59.09,7039926,0,1,0,1,0,0,0,0,1,0,1,0,0,0
33,3,0,1,1,0,5,116829,0.0,0,0,0,0.0,2111927.0,0.0,2341117.0,22.07,3,2,684.0,0,0,5079527,30,11.34,1,8515875.0,59.65,5079527,0,1,0,0,0,0,0,0,1,0,1,0,0,0
50,3,1,0,2,9,14,56159,7112.0,1,1623776,19157,34.11,542939.0,0.0,614398.0,55.99,2,2,625.0,0,0,4246600,30,12.69,1,5691958.0,74.61,5870376,1,0,0,1,0,0,0,0,0,0,1,0,0,0
28,3,1,0,4,6,6,36851,0.0,1,1902074,21534,58.44,347742.0,0.0,425139.0,58.37,3,1,418.0,1,3,911987,5,14.21,0,3135356.0,65.88499999999999,2814061,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54,3,0,0,3,9,18,63893,0.0,0,0,0,0.0,375499.0,101292.0,183392.0,41.41,2,2,662.0,0,0,884874,3,11.17,0,3135356.0,65.88499999999999,884874,1,0,0,1,0,0,0,0,0,0,0,0,1,0
37,2,2,1,2,10,11,67253,0.0,0,0,0,0.0,403909.0,0.0,424885.0,4.33,2,2,656.0,0,0,4597471,25,10.46,1,7550927.0,60.89,4597471,1,0,0,1,0,0,0,0,1,0,1,0,0,0
39,4,1,1,3,5,6,84042,0.0,0,0,0,0.0,1828379.0,0.0,615974.0,32.17,3,2,659.0,0,0,3180016,30,11.12,1,4984959.0,63.79,3180016,1,0,0,0,0,0,0,0,1,0,1,0,0,0
45,3,2,1,3,11,11,693984,0.0,0,0,0,0.0,1705148.0,302110.0,915774.0,0.0,3,2,850.0,0,0,4297050,3,7.99,0,3135356.0,65.88499999999999,4297050,1,0,0,0,1,0,0,0,1,0,0,0,1,0
32,1,0,0,4,3,4,17942,0.0,2,890353,9739,54.28,124886.0,0.0,158379.0,31.8,2,0,493.0,0,3,600584,20,13.61,1,1111842.0,54.02,1490937,1,0,0,0,0,1,0,0,0,0,1,0,0,0
53,1,0,1,3,9,19,95820,0.0,0,0,0,0.0,972019.0,144501.0,872569.0,11.98,2,2,671.0,0,0,2909202,15,10.39,1,3656544.0,79.56,2909202,0,0,1,1,0,0,0,0,1,0,0,0,0,0
55,0,0,1,1,10,33,123303,370718.0,0,0,0,0.0,1842625.0,348890.0,855058.0,34.96,3,3,659.0,0,0,730267,3,11.5,0,3135356.0,65.88499999999999,730267,0,0,1,0,1,0,0,0,1,0,0,1,0,0
26,1,0,0,3,0,0,5243,85338.0,0,0,0,0.0,113737.0,32816.0,137725.0,44.46,1,0,640.0,0,0,68627,3,12.37,0,3135356.0,65.88499999999999,68627,0,1,0,0,0,0,1,0,0,0,0,0,1,0
38,2,2,0,4,5,14,78511,0.0,2,1709017,19815,25.24,1004582.0,288493.0,1015449.0,46.53,3,3,678.0,0,0,205549,5,10.48,1,302959.0,67.85,1914566,1,0,0,1,0,0,0,0,1,1,0,0,0,0
36,3,3,1,1,7,9,60548,0.0,1,2508867,27177,44.89,627068.0,96061.0,648408.0,70.07,2,3,584.0,0,0,569925,5,14.51,0,3135356.0,65.88499999999999,3078792,1,0,0,1,0,0,0,0,1,0,0,0,0,1
28,1,0,0,2,3,3,21098,0.0,0,0,0,0.0,383653.0,0.0,345066.0,3.72,1,0,638.0,0,0,1395849,20,11.52,1,2142514.0,65.15,1395849,0,1,0,0,0,1,0,0,1,0,1,0,0,0
34,2,1,1,2,9,13,81874,53372.0,1,853867,12453,15.21,525483.0,421693.0,524014.0,34.92,4,2,651.0,0,1,2613499,20,11.8,1,5624892.0,46.46,3467366,1,0,0,1,0,0,0,0,1,0,1,0,0,0
33,1,0,1,2,0,5,79621,0.0,2,472984,6701,8.42,695619.0,480751.0,451295.0,98.98784180197512,2,3,691.0,0,0,5721381,30,11.2,1,10398422.0,55.02,6194365,0,1,0,1,0,0,0,0,1,0,1,0,0,0
32,3,0,0,3,1,4,47540,0.0,2,3474366,50402,95.0,174647.0,54170.0,228654.0,70.99,3,1,506.0,0,2,480582,2,14.13,0,3135356.0,65.88499999999999,3954948,0,0,1,1,0,0,0,0,1,0,0,1,0,0
60,2,3,1,1,1,7,157618,0.0,2,1814891,22473,14.26,3182052.0,580495.0,2742156.0,37.93,2,2,698.0,0,0,6214363,10,11.01,1,6232244.0,95.0,8029254,1,0,0,0,1,0,0,0,1,0,0,0,0,0
29,1,0,1,1,7,8,56407,0.0,0,0,0,0.0,418024.0,829876.0,533969.0,34.27,2,1,690.0,0,0,4248390,25,11.94,1,4450761.0,95.0,4248390,0,1,0,0,0,1,0,0,1,0,1,0,0,0
31,4,2,1,1,3,3,77471,0.0,1,4037946,34450,44.47,553273.0,0.0,364662.0,77.24,3,2,562.0,0,2,948295,5,16.55,0,3135356.0,65.88499999999999,4986241,1,0,0,1,0,0,0,0,1,1,0,0,0,0
53,1,0,0,2,0,15,56632,0.0,1,3212803,39792,70.26,170214.0,88704.0,215136.0,39.28,1,2,377.0,1,5,2149679,25,13.99,1,3890759.0,55.25,5362482,1,0,0,0,0,1,0,0,1,0,1,0,0,0
32,4,1,1,1,0,0,35539,0.0,1,409819,4196,11.81,409490.0,114714.0,400004.0,41.69,2,2,634.0,0,0,295660,3,12.9,0,3135356.0,65.88499999999999,705479,1,0,0,1,0,0,0,0,0,0,0,1,0,0
30,4,1,1,1,0,8,111523,0.0,2,3770404,37568,33.69,940525.0,237308.0,539471.0,29.91,2,1,509.0,1,1,4954744,30,16.71,1,6181649.0,80.15,8725148,1,0,0,0,0,0,0,0,1,0,1,0,0,0
35,3,2,1,1,1,14,64721,0.0,1,2536602,55323,85.48,411145.0,454485.0,478588.0,40.4,1,2,428.0,1,3,3164901,5,15.36,1,4908790.0,64.47,5701503,1,0,0,0,0,0,0,0,1,0,0,0,0,0
47,4,1,1,1,13,14,134452,0.0,2,7941695,84680,62.98,1455996.0,0.0,1118906.0,77.15,4,2,516.0,0,4,2025422,5,15.49,1,3557704.0,56.93,9967117,1,0,0,0,0,0,0,0,1,0,0,0,0,1
29,2,1,1,3,1,7,60745,97540.0,1,2115155,29091,47.89,738305.0,80697.0,682102.0,54.89,2,3,537.0,0,2,463239,2,15.85,0,3135356.0,65.88499999999999,2578394,1,0,0,1,0,0,0,0,0,0,0,1,0,0
38,2,0,1,2,0,16,96446,43969.0,0,0,0,0.0,1866707.0,272863.0,1343161.0,20.47,2,2,685.0,0,0,4640998,20,11.56,1,5488097.0,84.56,4640998,1,0,0,0,0,0,0,0,1,0,1,0,0,0
34,2,1,1,1,0,0,45374,0.0,1,2917338,34954,77.04,392217.0,262864.0,407294.0,63.06,2,2,515.0,0,1,2072570,30,16.08,0,3135356.0,65.88499999999999,4989908,1,0,0,0,0,0,0,0,1,0,1,0,0,0
42,3,1,1,1,6,11,90680,9611.0,3,4614711,36488,40.24,501235.0,0.0,497831.0,48.32,3,3,648.0,0,1,4363457,30,11.78,1,6795045.0,64.22,8978168,1,0,0,1,0,0,0,0,1,0,1,0,0,0
29,1,0,1,2,1,1,9904,0.0,0,0,0,0.0,128578.0,83658.0,149608.0,7.08,1,1,627.0,0,0,116777,2,13.23,1,186833.0,62.5,116777,0,1,0,0,0,0,1,0,1,0,0,0,1,0
45,2,0,1,3,4,7,56474,84659.0,0,0,0,0.0,998376.0,389519.0,635561.0,40.73,2,1,700.0,0,0,155958,2,9.52,1,234706.0,66.45,155958,0,0,1,1,0,0,0,0,1,0,0,1,0,0
27,1,0,1,1,0,0,30258,0.0,1,1058213,11819,39.06,103930.0,59860.0,80252.0,39.88,2,1,576.0,0,1,827354,15,14.21,1,1173473.0,70.5,1885567,0,1,0,0,0,1,0,0,0,0,1,0,0,0
37,4,0,1,2,9,13,123737,0.0,0,0,0,0.0,1821231.0,1438786.0,1822605.0,10.53,3,2,678.0,0,0,6053357,15,10.05,1,12382352.0,48.89,6053357,1,0,0,0,0,0,0,0,1,0,1,0,0,0
40,5,1,1,1,9,10,98659,65798.0,1,6258353,57779,58.56,346877.0,0.0,171225.0,41.84,3,2,529.0,0,2,989709,5,15.36,0,3135356.0,65.88499999999999,7248062,1,0,0,0,0,0,0,0,1,0,0,0,1,0
26,3,0,1,1,2,2,82666,0.0,1,4554011,52081,63.0,668532.0,0.0,633728.0,92.93,2,2,482.0,0,4,3019755,10,16.36,1,4635803.0,65.14,7573766,0,1,0,1,0,0,0,0,1,0,0,0,0,0
29,2,0,0,3,2,4,61422,0.0,1,2050442,22200,36.14,486315.0,812633.0,194738.0,40.99,2,2,633.0,0,1,4166771,30,12.26,1,6856753.0,60.77,6217213,0,1,0,0,0,0,0,0,1,0,1,0,0,0
21,0,0,1,1,0,0,36840,0.0,1,1578705,20196,54.82,67638.0,22447.0,64698.0,30.67,3,1,559.0,0,2,176039,3,16.07,0,3135356.0,65.88499999999999,1754744,0,1,0,0,0,1,0,0,0,0,0,0,1,0
26,1,1,1,1,0,2,43101,0.0,0,0,0,0.0,336602.0,123830.0,199364.0,17.7,1,0,693.0,0,0,390253,5,10.32,0,3135356.0,65.88499999999999,390253,1,0,0,1,0,0,0,0,1,1,0,0,0,0
34,3,2,1,1,3,12,111448,18957.0,1,892122,11273,86.16708605255559,354315.0,141687.0,355920.0,56.35,4,3,530.0,0,1,5863965,15,16.85,1,10493718.0,55.88,6756087,1,0,0,0,0,0,0,0,1,0,1,0,0,0
43,2,2,1,1,2,5,81221,40932.0,3,5472201,54359,66.93,557777.0,0.0,431823.0,63.73,4,3,425.0,1,3,1947800,10,17.0,1,3089119.0,63.05,7420001,1,0,0,1,0,0,0,0,1,0,0,0,0,0
34,3,2,1,1,0,2,93285,0.0,0,0,0,0.0,231033.0,438948.0,105590.0,26.03,2,2,671.0,0,0,5430685,20,11.87,1,5386906.0,95.0,5430685,1,0,0,1,0,0,0,0,1,0,1,0,0,0
24,3,0,0,3,0,3,74331,0.0,1,982180,12551,16.89,375433.0,0.0,439245.0,30.6,2,2,644.0,0,0,1408779,2,12.9,1,1943490.0,72.49,2390959,0,1,0,1,0,0,0,0,0,0,0,0,1,0
35,1,0,1,2,0,7,63024,0.0,0,0,0,0.0,1350439.0,152298.0,1218423.0,31.38,1,1,669.0,0,0,1708779,30,11.77,1,2331750.0,73.28,1708779,0,1,0,1,0,0,0,0,1,0,1,0,0,0
36,3,0,0,4,8,8,34665,0.0,1,1185216,13188,38.04,322753.0,54072.0,274786.0,29.46,1,0,582.0,0,0,1262684,5,14.29,1,2399331.0,52.63,2447900,0,1,0,1,0,0,0,0,0,0,0,0,0,0
45,3,1,1,1,2,12,83829,0.0,0,0,0,0.0,621973.0,200402.0,298882.0,44.8,2,2,647.0,0,0,4893087,25,13.67,1,6533890.0,74.89,4893087,1,0,0,1,0,0,0,0,1,0,1,0,0,0
54,0,1,1,2,1,11,17637,0.0,1,323292,5004,28.37,174103.0,119286.0,181597.0,0.0,2,0,637.0,0,0,1118936,30,12.08,1,1966713.0,56.89,1442228,1,0,0,0,0,0,1,0,0,0,1,0,0,0
41,3,1,1,1,1,5,50552,278515.0,1,2489609,29704,58.76,368671.0,37433.0,370043.0,62.86,2,1,477.0,0,3,768414,3,15.83,1,1288330.0,59.64,3258023,1,0,0,0,0,0,0,0,1,0,0,0,0,1
39,3,2,1,1,3,4,90384,0.0,1,2945005,40731,45.06,921461.0,102651.0,401374.0,54.23,3,2,601.0,0,1,362731,7,13.02,0,3135356.0,65.88499999999999,3307736,1,0,0,1,0,0,0,0,1,1,0,0,0,0
29,1,0,1,2,1,1,70664,0.0,1,893642,12401,17.55,911344.0,0.0,-269017.0,0.0,2,2,494.0,1,2,543213,2,14.23,0,3135356.0,65.88499999999999,1436855,1,0,0,0,1,0,0,0,1,0,0,1,0,0
29,1,3,1,3,0,3,111472,75227.0,1,5349688,111571,95.0,138633.0,26982.0,442658.0,64.6,2,3,476.0,0,3,595071,7,16.3,1,921642.0,64.57,5944759,1,0,0,0,1,0,0,0,1,0,0,0,0,1
49,4,2,1,3,3,15,57709,91754.0,1,1694885,16986,29.43,516988.0,88930.0,338537.0,73.27,3,1,584.0,0,1,298544,10,14.44,1,435505.0,68.55,1993429,1,0,0,0,1,0,0,0,1,1,0,0,0,0
39,3,1,1,1,9,12,139355,0.0,1,6812015,58741,42.15,2127960.0,341478.0,680297.0,17.5,3,2,648.0,0,1,2146334,5,13.46,0,3135356.0,65.88499999999999,8958349,1,0,0,0,1,0,0,0,1,0,0,0,1,0
62,4,2,1,1,8,35,170869,0.0,0,0,0,0.0,3985439.0,1791943.0,4698103.0,29.5,5,2,659.0,0,0,809486,2,10.71,1,987573.0,81.97,809486,1,0,0,0,0,0,0,0,1,0,0,1,0,0
44,1,0,1,1,11,21,27760,0.0,0,0,0,0.0,161944.0,44738.0,156702.0,98.98784180197512,2,2,641.0,0,0,121963,5,11.83,1,207992.0,58.64,121963,0,1,0,0,0,0,1,0,0,0,0,1,0,0
30,1,0,1,1,1,1,38325,0.0,2,265990,2899,7.56,500199.0,339917.0,222305.0,0.0,2,2,568.0,1,0,161205,5,15.38,1,190694.0,84.54,427195,0,1,0,0,0,1,0,0,0,0,0,0,0,1
28,0,3,1,1,4,7,135278,0.0,1,877620,9843,7.28,2426352.0,0.0,1351669.0,21.75,5,4,680.0,0,0,5179890,15,11.54,1,9514964.0,54.44,6057510,1,0,0,0,1,0,0,0,1,0,1,0,0,0
24,4,0,0,4,0,1,56874,0.0,1,2982660,28882,50.78,74873.0,10393.0,113050.0,28.85,3,1,503.0,0,3,139618,3,15.97,0,3135356.0,65.88499999999999,3122278,0,1,0,1,0,0,0,0,1,0,0,1,0,0
27,1,0,1,1,0,1,41560,0.0,0,0,0,0.0,890882.0,352608.0,623347.0,1.37,3,2,675.0,0,0,219111,3,10.13,0,3135356.0,65.88499999999999,219111,1,0,0,0,0,1,0,0,1,0,0,0,1,0
37,4,0,1,1,2,4,132720,421130.0,0,0,0,0.0,2774595.0,1107388.0,1135623.0,28.66,3,5,683.0,0,0,5723225,20,11.56,1,6656461.0,85.98,5723225,1,0,0,0,1,0,0,0,1,0,1,0,0,0
26,5,1,0,4,0,1,47300,0.0,0,0,0,0.0,771964.0,0.0,878884.0,47.94,1,1,675.0,0,0,718699,5,11.69,1,1442578.0,49.82,718699,1,0,0,0,0,0,0,0,1,0,0,0,0,1
28,1,1,1,2,1,7,48169,12177.0,0,0,0,0.0,406970.0,365689.0,337053.0,10.75,1,1,692.0,0,0,300465,7,11.55,1,533333.0,56.34,300465,1,0,0,1,0,0,0,0,0,0,0,0,0,1
41,3,0,1,1,3,11,76502,280071.0,1,3624783,37898,49.54,982167.0,322804.0,388221.0,59.99,2,2,590.0,0,1,2402074,20,13.85,1,3956159.0,60.72,6026857,0,1,0,0,0,0,0,0,0,0,1,0,0,0
38,4,0,1,2,5,9,68267,0.0,0,0,0,0.0,304162.0,0.0,204687.0,6.35,1,2,662.0,0,0,2815770,15,11.41,1,4768806.0,59.05,2815770,1,0,0,1,0,0,0,0,1,0,1,0,0,0
37,0,0,1,3,7,8,76560,0.0,0,0,0,0.0,495069.0,0.0,391738.0,22.97,3,1,686.0,0,0,5754834,15,11.45,1,12076757.0,47.65,5754834,0,1,0,0,1,0,0,0,1,0,1,0,0,0
45,3,0,0,2,8,17,61245,0.0,0,0,0,0.0,177819.0,65326.0,220297.0,0.0,3,2,652.0,0,0,299603,5,11.94,0,3135356.0,65.88499999999999,299603,0,0,0,1,0,0,0,0,1,0,0,1,0,0
34,1,0,0,3,4,8,38551,8423.0,0,0,0,0.0,270760.0,62646.0,161581.0,80.41,1,2,641.0,0,0,323172,10,13.69,0,3135356.0,65.88499999999999,323172,0,1,0,0,0,1,0,0,0,1,0,0,0,0
39,3,2,1,2,3,5,35161,0.0,2,1685847,19377,55.11,65709.0,0.0,51363.0,58.21,4,1,536.0,0,1,1578481,15,13.88,1,2547803.0,61.95,3264328,1,0,0,1,0,0,0,0,1,0,0,0,0,0
40,0,0,1,1,7,9,70011,11171.0,0,0,0,0.0,433523.0,166089.0,499085.0,8.25,4,2,677.0,0,0,590850,5,10.81,1,922195.0,64.07,590850,1,0,0,0,0,1,0,0,0,0,0,0,0,1
35,1,3,0,4,2,12,76433,21232.0,0,0,0,0.0,595471.0,219043.0,356209.0,3.09,2,1,682.0,0,0,329342,7,11.71,1,487919.0,67.5,329342,1,0,0,1,0,0,0,0,1,0,0,0,0,1
31,1,0,1,1,5,9,63709,0.0,0,0,0,0.0,1070212.0,0.0,1204651.0,47.86,3,3,651.0,0,0,739704,3,11.42,0,3135356.0,65.88499999999999,739704,0,1,0,0,0,1,0,0,1,0,0,0,1,0
43,0,1,1,2,3,4,29669,0.0,1,1715793,23583,79.49,27827.0,11699.0,30199.0,44.85,1,1,509.0,0,2,422692,2,13.93,0,3135356.0,65.88499999999999,2138485,1,0,0,0,0,1,0,0,0,0,0,0,1,0
55,3,1,1,1,4,8,135610,13056.0,0,0,0,0.0,2853423.0,1958600.0,3358309.0,27.09,4,4,693.0,0,0,4876019,25,11.28,1,8453594.0,57.68,4876019,0,0,0,0,1,0,0,0,0,0,1,0,0,0
33,4,1,0,4,1,1,26952,0.0,1,502666,6759,25.08,82445.0,0.0,44816.0,17.55,1,2,593.0,0,1,694503,20,14.54,1,928093.0,74.83,1197169,1,0,0,1,0,0,0,0,0,0,1,0,0,0
40,2,1,1,1,6,7,61424,0.0,2,860682,11560,18.82,115041.0,0.0,133187.0,23.88,2,1,641.0,0,0,2595768,10,13.99,0,3135356.0,65.88499999999999,3456450,1,0,0,0,1,0,0,0,0,0,0,0,0,0
25,3,0,1,2,1,3,94318,28507.0,3,2965322,40310,42.74,618234.0,0.0,645724.0,1.93,3,2,615.0,0,0,1148274,7,13.95,1,1615744.0,71.07,4113596,0,1,0,0,0,0,0,0,1,1,0,0,0,0
46,4,2,1,3,7,24,91467,89603.0,0,0,0,0.0,1493476.0,0.0,968118.0,9.51,3,3,667.0,0,0,745753,3,11.04,0,3135356.0,65.88499999999999,745753,1,0,0,0,0,0,0,0,1,0,0,1,0,0
50,2,2,1,2,10,18,103572,9108.0,1,5120419,47559,45.92,602700.0,107285.0,667097.0,46.95,3,2,592.0,0,0,583394,5,15.1,0,3135356.0,65.88499999999999,5703813,1,0,0,1,0,0,0,0,1,0,0,1,0,0
47,2,2,1,1,11,20,77417,8668.0,3,6013043,56622,73.14,141497.0,0.0,189550.0,65.65,2,2,423.0,1,3,3260563,10,13.74,1,5863755.0,55.61,9273606,1,0,0,1,0,0,0,0,1,0,0,0,0,0
23,0,0,1,1,1,2,129089,0.0,0,0,0,0.0,2852746.0,1049560.0,2728411.0,11.31,3,2,687.0,0,0,1421423,2,11.36,0,3135356.0,65.88499999999999,1421423,0,1,0,0,1,0,0,0,1,0,0,0,1,0
53,2,0,1,1,0,32,154247,51517.0,0,0,0,0.0,3448847.0,6117552.0,3765160.0,12.18,4,2,695.0,0,0,6328412,20,10.03,1,9521736.0,66.46,6328412,0,1,0,1,0,0,0,0,1,0,1,0,0,0
36,5,3,1,3,0,0,57037,0.0,0,0,0,0.0,628469.0,325893.0,211748.0,15.41,2,1,680.0,0,0,946968,3,11.23,1,1474468.0,94.77620034889752,946968,1,0,0,0,0,0,0,0,0,0,0,0,1,0
34,4,0,1,1,1,5,115709,0.0,0,0,0,0.0,639702.0,189548.0,335332.0,0.34,2,3,663.0,0,0,6574843,25,11.8,1,8747851.0,75.16,6574843,0,1,0,0,1,0,0,0,1,0,1,0,0,0
45,4,0,1,1,10,24,172520,0.0,0,0,0,0.0,3188115.0,0.0,3269211.0,20.82,3,3,704.0,0,0,10373072,20,9.13,1,11875940.0,87.35,10373072,1,0,0,0,1,0,0,0,1,0,1,0,0,0
40,3,2,1,3,9,10,59281,0.0,1,976269,11485,19.37,663062.0,106853.0,402683.0,53.32,3,2,670.0,0,0,3187670,30,10.28,1,3497907.0,91.13,4163939,1,0,0,1,0,0,0,0,0,0,1,0,0,0
48,0,0,1,1,8,24,66033,77670.0,0,0,0,0.0,480520.0,648843.0,188250.0,32.59,2,2,674.0,0,0,4100777,15,11.6,1,5686489.0,72.11,4100777,1,0,0,0,0,1,0,0,1,0,1,0,0,0
57,4,1,1,3,7,21,90164,19719.0,0,0,0,0.0,2132376.0,238508.0,1237119.0,12.48,3,1,662.0,0,0,777851,3,10.78,0,3135356.0,65.88499999999999,777851,1,0,0,1,0,0,0,0,1,0,0,0,1,0
30,3,0,1,2,5,5,121617,23295.0,0,0,0,0.0,774092.0,1529871.0,594409.0,12.09,4,2,648.0,0,0,915917,3,13.96,0,3135356.0,65.88499999999999,915917,0,1,0,0,1,0,0,0,1,0,0,1,0,0
42,2,3,1,1,1,5,70525,0.0,0,0,0,0.0,142517.0,0.0,154930.0,5.82,2,3,701.0,0,0,560043,3,9.63,0,3135356.0,65.88499999999999,560043,1,0,0,1,0,0,0,0,1,0,0,1,0,0
40,3,1,1,1,7,17,83286,0.0,0,0,0,0.0,432668.0,238030.0,336956.0,60.69,3,2,698.0,0,0,270834,5,11.49,1,484554.0,55.89,270834,0,1,0,1,0,0,0,0,1,1,0,0,0,0
31,1,0,1,2,7,9,38839,83027.0,2,2573789,36177,93.15,179460.0,28007.0,210277.0,65.02,1,1,522.0,0,1,1158949,30,15.92,1,1702228.0,68.08,3732738,0,1,0,0,0,1,0,0,0,0,1,0,0,0
62,2,0,1,2,4,14,98984,15718.0,0,0,0,0.0,1122721.0,502104.0,573723.0,19.43,5,1,689.0,0,0,394901,5,10.99,1,792271.0,49.84,394901,1,0,0,0,0,0,0,0,1,0,0,0,0,1
26,5,0,1,1,2,4,91435,0.0,1,3729507,35886,39.25,923681.0,713850.0,537777.0,64.79,3,1,630.0,0,1,2139899,15,12.71,1,3120465.0,68.58,5869406,0,1,0,1,0,0,0,0,1,0,0,0,0,0
36,2,2,1,1,1,1,74596,23730.0,1,2069460,15974,21.41,617370.0,0.0,599065.0,40.86,3,1,631.0,0,0,4930674,30,13.33,1,7502730.0,65.72,7000134,1,0,0,1,0,0,0,0,1,0,1,0,0,0
21,3,1,0,2,0,0,63285,0.0,0,0,0,0.0,1109167.0,0.0,799026.0,33.72,2,2,703.0,0,0,1838350,20,10.2,1,3264193.0,56.32,1838350,1,0,0,1,0,0,0,0,1,0,1,0,0,0
34,2,2,0,3,6,8,43187,0.0,0,0,0,0.0,577024.0,159178.0,524964.0,33.63,1,1,658.0,0,0,224445,3,11.48,1,317102.0,70.78,224445,1,0,0,1,0,0,0,0,1,0,0,0,0,1
51,1,2,0,3,14,23,110827,0.0,1,1314269,12561,11.33,1940853.0,0.0,1168203.0,28.52,4,1,669.0,0,0,4141727,15,11.79,1,8179584.0,50.63,5455996,1,0,0,1,0,0,0,0,1,0,1,0,0,0
40,3,0,1,1,2,19,120334,16677.0,0,0,0,0.0,1706141.0,0.0,1685749.0,18.52,2,3,682.0,0,0,5880897,10,11.53,0,3135356.0,65.88499999999999,5880897,0,1,0,0,0,0,0,0,1,0,0,0,0,0
42,1,2,0,4,8,11,13221,214315.0,1,554672,13275,95.0,18173.0,0.0,18040.0,91.6,2,0,474.0,0,2,252297,3,13.97,0,3135356.0,65.88499999999999,806969,1,0,0,0,0,0,1,0,0,0,0,0,1,0
38,1,3,1,2,0,0,47941,9344.0,2,1150586,10818,22.57,390850.0,294860.0,141022.0,60.82,3,2,637.0,0,0,405432,7,12.11,1,716401.0,56.59,1556018,0,0,1,1,0,0,0,0,1,0,0,0,0,1
42,4,2,1,1,6,21,64763,11838.0,3,1363259,16749,25.86,343672.0,272378.0,235467.0,40.92,1,1,620.0,0,1,245983,5,12.04,0,3135356.0,65.88499999999999,1609242,1,0,0,1,0,0,0,0,1,1,0,0,0,0
35,3,0,1,1,11,11,79726,8209.0,0,0,0,0.0,192872.0,0.0,171563.0,45.14,4,2,679.0,0,0,3046186,20,11.77,1,5506883.0,55.32,3046186,0,1,0,0,0,0,0,0,0,0,1,0,0,0
37,3,1,1,3,12,13,60608,0.0,0,0,0,0.0,1455323.0,213605.0,865570.0,36.21,3,1,634.0,0,0,966270,2,13.21,0,3135356.0,65.88499999999999,966270,1,0,0,1,0,0,0,0,1,0,0,0,1,0
30,3,0,1,2,2,7,70884,16601.0,0,0,0,0.0,837265.0,423312.0,799392.0,36.04,2,3,672.0,0,0,520135,10,11.2,0,3135356.0,65.88499999999999,520135,0,1,0,1,0,0,0,0,1,1,0,0,0,0
29,4,0,1,1,1,2,88468,6831.0,0,0,0,0.0,738198.0,367112.0,375781.0,42.54,4,2,673.0,0,0,274088,7,10.87,0,3135356.0,65.88499999999999,274088,0,1,0,1,0,0,0,0,1,1,0,0,0,0
52,5,1,1,1,15,23,124274,8320.0,1,3445799,29978,24.12,247651.0,0.0,130365.0,63.12,2,5,642.0,0,1,742100,5,11.81,0,3135356.0,65.88499999999999,4187899,1,0,0,0,0,0,0,0,0,0,0,1,0,0
